City,Doctor,E X A M   T Y P E,Metric Selection - Clinical Products - Prefix,Metric Selection - Clinical Products - Sufix,Performer Type,State,Store,Brand,Company Category,Current Period - Filter,Arrived Date,cities,Last Update,Prescribed and Sold (Units) - MacuHealth,PrescribedMacuHealth,UnitsMacuHealth
Belo Horizonte,Dr. Tiago Martins,Examination,$,,Remote,Minas Gerais,41 - Florida Bully,Eye You Care,Franchise,True,3/26/2023 3:38:37 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,54 - Mintleaf Bergamot,Eye You Care,Franchise,True,3/28/2023 11:16:48 AM,Bauru - São Paulo,"28 March, 2023",0,0,0
Belo Horizonte,Dr. Gabriel Costa,Examination,$,,Remote,Minas Gerais,134 - Water Ragwort,Eye You Care,Franchise,True,3/28/2023 2:04:06 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Belo Horizonte,Dr. Tiago Martins,Examination,$,,Remote,Minas Gerais,41 - Florida Bully,Eye You Care,Franchise,True,3/26/2023 3:44:33 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,221 - Follett's Monardella,Eye You Care,Franchise,True,3/27/2023 2:28:29 PM,Brasília - Distrito Federal,"28 March, 2023",1,1,2
João Pessoa,Dr. Marcelo Ferreira,Examination,$,,Remote,Paraíba,160 - Forest Babyboot Orchid,Eye You Care,Franchise,True,3/27/2023 2:28:19 PM,João Pessoa - Paraíba,"28 March, 2023",1,1,1
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,220 - Platydesma,Eye You Care,Franchise,True,3/26/2023 3:18:32 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,1,0
Belo Horizonte,Dr. Bruno Rodrigues,Examination,$,,Remote,Minas Gerais,93 - Chinese Lilac,Eye You Care,Franchise,True,3/28/2023 11:59:40 AM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,1,0
Piracicaba,Dr. Caio Nascimento,Examination,$,,Onsite,São Paulo,229 - Icegrass,Optical Care,Corporate,True,3/28/2023 4:14:47 PM,Piracicaba - São Paulo,"28 March, 2023",0,0,1
Petrópolis,Dr. André Silva,Examination,$,,Onsite,Rio de Janeiro,107 - Lecidea Lichen,Optical Care,Corporate,True,3/28/2023 6:46:09 PM,Petrópolis - Rio de Janeiro,"28 March, 2023",0,0,1
Natal,Dr. Tiago Martins,Contact Lens Exam,$,,Remote,Rio Grande do Norte,97 - Glacial Kiaeria Moss,Optical Care,Corporate,True,3/26/2023 1:07:11 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,1
Belo Horizonte,Dra. Fernanda Souza,Contact Lens Exam,$,,Remote,Minas Gerais,191 - Woodland Muhly,Eye You Care,Franchise,True,3/26/2023 2:52:35 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,1
Brasília,Dr. Bruno Rodrigues,Examination,$,,Remote,Distrito Federal,23 - Tufted Alpine Saxifrage,Eye You Care,Franchise,True,3/28/2023 5:35:27 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,1
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,191 - Woodland Muhly,Eye You Care,Franchise,True,3/28/2023 11:36:32 AM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,1
Belo Horizonte,Dra. Fernanda Souza,Examination,$,,Remote,Minas Gerais,93 - Chinese Lilac,Eye You Care,Franchise,True,3/27/2023 2:48:03 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,2
Natal,Dr. Leandro Menezes,Examination,$,,Remote,Rio Grande do Norte,199 - Rim Lichen,Eye You Care,Franchise,True,3/28/2023 1:10:58 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,2
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,162 - Canoparmelia Lichen,Eye You Care,Franchise,True,3/28/2023 2:58:41 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Caxias do Sul,Dr. Marcelo Ferreira,Examination,$,,Remote,Rio Grande do Sul,72 - Columbiadoria,Eye You Care,Franchise,True,3/28/2023 9:55:12 AM,Caxias do Sul - Rio Grande do Sul,"28 March, 2023",0,0,0
Belo Horizonte,Dra. Camila Silva,Examination,$,,Remote,Minas Gerais,200 - Furcraea,Eye You Care,Franchise,True,3/27/2023 5:47:27 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,202 - Cape Pondweed,Eye You Care,Franchise,True,3/28/2023 5:37:22 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,152 - Alpine Bulrush,Eye You Care,Franchise,True,3/27/2023 5:39:13 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Belo Horizonte,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Minas Gerais,123 - Ozark Sedge,Eye You Care,Franchise,True,3/28/2023 6:54:21 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
João Pessoa,Dr. Marcelo Ferreira,Examination,$,,Remote,Paraíba,160 - Forest Babyboot Orchid,Eye You Care,Franchise,True,3/27/2023 3:12:11 PM,João Pessoa - Paraíba,"28 March, 2023",0,0,0
Brasília,Dra. Fernanda Souza,Examination,$,,Remote,Distrito Federal,4 - Ball Saltbush,Eye You Care,Franchise,True,3/27/2023 1:10:39 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,248 - Desert Princesplume,Eye You Care,Franchise,True,3/28/2023 10:24:35 AM,São Paulo - São Paulo,"28 March, 2023",0,0,0
Belo Horizonte,Dra. Fernanda Souza,Examination,$,,Remote,Minas Gerais,272 - Rim Lichen,Eye You Care,Franchise,True,3/26/2023 5:33:42 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Belo Horizonte,Dra. Fernanda Souza,Examination,$,,Remote,Minas Gerais,272 - Rim Lichen,Eye You Care,Franchise,True,3/26/2023 1:30:52 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,52 - Fourpart Horsebrush,Eye You Care,Franchise,True,3/28/2023 10:49:33 AM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,52 - Fourpart Horsebrush,Eye You Care,Franchise,True,3/26/2023 1:08:39 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
Belo Horizonte,Dra. Camila Silva,Examination,$,,Remote,Minas Gerais,220 - Platydesma,Eye You Care,Franchise,True,3/27/2023 1:05:55 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,1
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,273 - Sabinon,Eye You Care,Franchise,True,3/27/2023 11:14:38 AM,Bauru - São Paulo,"28 March, 2023",0,0,1
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,273 - Sabinon,Eye You Care,Franchise,True,3/28/2023 12:08:21 PM,Bauru - São Paulo,"28 March, 2023",0,0,0
Recife,Dr. Gabriel Costa,Examination,$,,Remote,Pernambuco,280 - California Tortula Moss,Eye You Care,Franchise,True,3/28/2023 11:24:57 AM,Recife - Pernambuco,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,21 - Early Buttercup,Eye You Care,Franchise,True,3/27/2023 10:06:17 AM,São Paulo - São Paulo,"28 March, 2023",0,0,0
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,131 - Milo Baker's Cryptantha,Eye You Care,Franchise,True,3/27/2023 5:48:16 PM,Bauru - São Paulo,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,52 - Fourpart Horsebrush,Eye You Care,Franchise,True,3/28/2023 2:18:29 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,174 - Winter-flowering Cherry,Eye You Care,Franchise,True,3/28/2023 1:52:35 PM,Bauru - São Paulo,"28 March, 2023",0,0,0
São Paulo,Dr. Michael Araujo,Examination,$,,Remote,São Paulo,232 - Dutch Elm,Eye You Care,Franchise,True,3/27/2023 10:53:08 AM,São Paulo - São Paulo,"28 March, 2023",0,0,1
São Paulo,Dr. Marcelo Ferreira,Contact Lens Exam,$,,Remote,São Paulo,278 - Soft Milkpea,Eye You Care,Franchise,True,3/27/2023 6:11:14 PM,São Paulo - São Paulo,"28 March, 2023",0,0,2
Recife,Dr. Gustavo Souza,Examination,$,,Remote,Pernambuco,201 - New Mexico Thistle,Eye You Care,Franchise,True,3/27/2023 1:01:06 PM,Recife - Pernambuco,"28 March, 2023",0,0,2
João Pessoa,Dr. Marcelo Ferreira,Examination,$,,Remote,Paraíba,160 - Forest Babyboot Orchid,Eye You Care,Franchise,True,3/27/2023 2:55:14 PM,João Pessoa - Paraíba,"28 March, 2023",0,0,0
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,244 - Hudson Bay Currant,Eye You Care,Franchise,True,3/27/2023 3:45:33 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,174 - Winter-flowering Cherry,Eye You Care,Franchise,True,3/27/2023 3:32:31 PM,Bauru - São Paulo,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,64 - Cattle Saltbush,Eye You Care,Franchise,True,3/28/2023 10:34:20 AM,São Paulo - São Paulo,"28 March, 2023",0,0,0
Brasília,Dr. Bruno Rodrigues,Contact Lens Exam,$,,Remote,Distrito Federal,115 - Eastern Rough Sedge,Eye You Care,Franchise,True,3/28/2023 11:28:27 AM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
Belo Horizonte,Dra. Camila Silva,Examination,$,,Remote,Minas Gerais,220 - Platydesma,Eye You Care,Franchise,True,3/28/2023 12:09:46 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,162 - Canoparmelia Lichen,Eye You Care,Franchise,True,3/28/2023 5:27:37 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,248 - Desert Princesplume,Eye You Care,Franchise,True,3/27/2023 11:34:16 AM,São Paulo - São Paulo,"28 March, 2023",0,0,2
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,8 - Redclay Suncup,Eye You Care,Franchise,True,3/27/2023 2:44:57 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,2
Bauru,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,174 - Winter-flowering Cherry,Eye You Care,Franchise,True,3/28/2023 4:36:04 PM,Bauru - São Paulo,"28 March, 2023",0,0,0
São Luís,Dra. Fernanda Souza,Examination,$,,Remote,Maranhão,73 - Ginger,Eye You Care,Franchise,True,3/27/2023 1:41:21 PM,São Luís - Maranhão,"28 March, 2023",0,0,1
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,123 - Ozark Sedge,Eye You Care,Franchise,True,3/27/2023 12:33:47 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,67 - Rayless Sunflower,Eye You Care,Franchise,True,3/28/2023 5:48:51 PM,São Paulo - São Paulo,"28 March, 2023",0,0,2
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,128 - Fernald's Sedge,Eye You Care,Franchise,True,3/27/2023 1:57:26 PM,São Paulo - São Paulo,"28 March, 2023",0,0,0
São José do Rio Preto,Dr. Leandro Menezes,Examination,$,,Remote,São Paulo,65 - Sensitive Fern,Eye You Care,Franchise,True,3/28/2023 2:31:10 PM,São José do Rio Preto - São Paulo,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,138 - Newberry's Tickseed,Eye You Care,Franchise,True,3/27/2023 2:35:51 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
São José do Rio Preto,Dr. Leandro Menezes,Examination,$,,Remote,São Paulo,65 - Sensitive Fern,Eye You Care,Franchise,True,3/28/2023 12:49:40 PM,São José do Rio Preto - São Paulo,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,141 - Eggleaf Twayblade,Eye You Care,Franchise,True,3/28/2023 11:39:41 AM,São Paulo - São Paulo,"28 March, 2023",0,0,0
Brasília,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Distrito Federal,136 - Solmsiella Moss,Eye You Care,Franchise,True,3/27/2023 3:04:13 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,1
Brasília,Dr. Bruno Rodrigues,Examination,$,,Remote,Distrito Federal,29 - Mt. Lassen Draba,Eye You Care,Franchise,True,3/28/2023 12:27:59 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,2
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,144 - Fissidens Moss,Eye You Care,Franchise,True,3/27/2023 4:28:53 PM,São Paulo - São Paulo,"28 March, 2023",0,1,0
Natal,Dr. Leandro Menezes,Contact Lens Exam,$,,Remote,Rio Grande do Norte,199 - Rim Lichen,Eye You Care,Franchise,True,3/27/2023 2:08:41 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,1,0
Natal,Dr. Leandro Menezes,Examination,$,,Remote,Rio Grande do Norte,199 - Rim Lichen,Eye You Care,Franchise,True,3/26/2023 6:54:54 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,1,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,128 - Fernald's Sedge,Eye You Care,Franchise,True,3/27/2023 4:17:07 PM,São Paulo - São Paulo,"28 March, 2023",0,1,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,221 - Follett's Monardella,Eye You Care,Franchise,True,3/27/2023 6:43:44 PM,Brasília - Distrito Federal,"28 March, 2023",0,1,0
Brasília,Dra. Camila Silva,Contact Lens Exam,$,,Remote,Distrito Federal,13 - Gregg's Tube Tongue,Eye You Care,Franchise,True,3/27/2023 6:09:49 PM,Brasília - Distrito Federal,"28 March, 2023",1,1,2
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,106 - Pricklypear,Eye You Care,Franchise,True,3/27/2023 2:17:58 PM,Brasília - Distrito Federal,"28 March, 2023",0,1,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,202 - Cape Pondweed,Eye You Care,Franchise,True,3/27/2023 5:12:03 PM,Brasília - Distrito Federal,"28 March, 2023",0,1,0
São Paulo,Dr. Marcelo Ferreira,Contact Lens Exam,$,,Remote,São Paulo,144 - Fissidens Moss,Eye You Care,Franchise,True,3/27/2023 12:46:55 PM,São Paulo - São Paulo,"28 March, 2023",0,1,0
São Paulo,Dr. Marcelo Ferreira,Contact Lens Exam,$,,Remote,São Paulo,67 - Rayless Sunflower,Eye You Care,Franchise,True,3/28/2023 3:12:32 PM,São Paulo - São Paulo,"28 March, 2023",0,1,0
Belo Horizonte,Dr. Gustavo Souza,Examination,$,,Remote,Minas Gerais,162 - Canoparmelia Lichen,Eye You Care,Franchise,True,3/28/2023 11:26:51 AM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,1,0
Brasília,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Distrito Federal,4 - Ball Saltbush,Eye You Care,Franchise,True,3/28/2023 1:26:09 PM,Brasília - Distrito Federal,"28 March, 2023",1,1,1
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,214 - Thurber's Fescue,Optical Care,Corporate,True,3/28/2023 1:44:26 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Londrina,Dr. Lucas Oliveira,Examination,$,,Onsite,Paraná,203 - Sturdy Sedge,Optical Care,Corporate,True,3/28/2023 9:27:38 AM,Londrina - Paraná,"28 March, 2023",0,0,0
Piracicaba,Dra. Ana Paula,Examination,$,,Onsite,São Paulo,267 - Vetivergrass,Optical Care,Corporate,True,3/27/2023 4:19:58 PM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
Campinas,Dra. Letícia Mendonça,Examination,$,,Onsite,São Paulo,208 - Manyfruit Cyanea,Optical Care,Corporate,True,3/27/2023 4:15:57 PM,Campinas - São Paulo,"28 March, 2023",0,0,0
Maceió,Dr. Michael Araujo,Examination,$,,Remote,Alagoas,211 - Common Hoptree,Optical Care,Corporate,True,3/27/2023 10:41:22 AM,Maceió - Alagoas,"28 March, 2023",0,0,0
Rio de Janeiro,Dr. Michael Araujo,Examination,$,,Remote,Rio de Janeiro,228 - Palo Bronco,Optical Care,Corporate,True,3/28/2023 3:02:05 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,0,0
São José dos Campos,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,186 - Kudzu,Optical Care,Corporate,True,3/28/2023 4:38:31 PM,São José dos Campos - São Paulo,"28 March, 2023",0,0,0
Belém,Dr. Marcelo Ferreira,Examination,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/28/2023 2:28:48 PM,Belém - Pará,"28 March, 2023",0,0,0
Blumenau,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,83 - Alvord Oak,Optical Care,Corporate,True,3/28/2023 2:51:45 PM,Blumenau - Santa Catarina,"28 March, 2023",0,0,0
Rio de Janeiro,Dr. Michael Araujo,Examination,$,,Remote,Rio de Janeiro,90 - Sweet Mountain Grape,Optical Care,Corporate,True,3/27/2023 2:11:15 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,0,0
Porto Velho,Dra. Daniela Ramos,Examination,$,,Remote,Rondônia,46 - St. Jacob Texosporium Lichen,Optical Care,Corporate,True,3/27/2023 12:12:08 PM,Porto Velho - Rondônia,"28 March, 2023",0,0,0
Vitória,Dr. Tiago Martins,Examination,$,,Remote,Espírito Santo,238 - Largeleaf Phlox,Optical Care,Corporate,True,3/28/2023 5:03:15 PM,Vitória - Espírito Santo,"28 March, 2023",0,0,0
Maceió,Dr. Michael Araujo,Examination,$,,Remote,Alagoas,211 - Common Hoptree,Optical Care,Corporate,True,3/28/2023 9:58:05 AM,Maceió - Alagoas,"28 March, 2023",0,0,0
Piracicaba,Dra. Camila Nascimento,Contact Lens Exam,$,,Remote,São Paulo,2 - Tweedy's Fleabane,Optical Care,Corporate,True,3/27/2023 10:13:42 AM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
Belém,Dr. Marcelo Ferreira,Examination,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/28/2023 12:23:55 PM,Belém - Pará,"28 March, 2023",0,0,0
Belém,Dr. Marcelo Ferreira,Contact Lens Exam,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/27/2023 2:07:56 PM,Belém - Pará,"28 March, 2023",0,0,0
Piracicaba,Dra. Camila Nascimento,Examination,$,,Remote,São Paulo,235 - Yam,Optical Care,Corporate,True,3/28/2023 3:22:59 PM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
Natal,Dr. Michael Araujo,Examination,$,,Remote,Rio Grande do Norte,105 - Flaxleaf Whitetop Aster,Optical Care,Corporate,True,3/27/2023 5:44:23 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Florianópolis,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,127 - Least Halberd Fern,Optical Care,Corporate,True,3/28/2023 1:07:40 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,0,0
Uberlândia,Dr. Gabriel Costa,Examination,$,,Remote,Minas Gerais,121 - Kaido Crab Apple,Optical Care,Corporate,True,3/28/2023 1:55:53 PM,Uberlândia - Minas Gerais,"28 March, 2023",0,0,0
Piracicaba,Dra. Carla Rodrigues,Contact Lens Exam,$,,Onsite,São Paulo,237 - Tomentypnum Moss,Optical Care,Corporate,True,3/27/2023 10:26:34 AM,Piracicaba - São Paulo,"28 March, 2023",0,0,1
Joinville,Dra. Andrea Oliveira,Examination,$,,Remote,Santa Catarina,31 - Shrimpplant,Optical Care,Corporate,True,3/28/2023 2:04:50 PM,Joinville - Santa Catarina,"28 March, 2023",0,0,1
Rio de Janeiro,Dra. Júlia Guimarães,Examination,$,,Remote,Rio de Janeiro,76 - White Leadtree,Optical Care,Corporate,True,3/27/2023 11:06:52 AM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,0,2
São Carlos,Dr. Daniel Rocha,Examination,$,,Onsite,São Paulo,140 - Aroma,Optical Care,Corporate,True,3/28/2023 4:16:53 PM,São Carlos - São Paulo,"28 March, 2023",0,0,0
Goiânia,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Goiás,139 - Morro Manzanita,Optical Care,Corporate,True,3/27/2023 5:23:03 PM,Goiânia - Goiás,"28 March, 2023",0,0,0
São Luís,Dr. Leandro Menezes,Examination,$,,Remote,Maranhão,217 - Calcareous Morning-glory,Optical Care,Corporate,True,3/27/2023 1:25:20 PM,São Luís - Maranhão,"28 March, 2023",0,0,0
Campinas,Dra. Letícia Mendonça,Examination,$,,Onsite,São Paulo,208 - Manyfruit Cyanea,Optical Care,Corporate,True,3/28/2023 9:18:32 AM,Campinas - São Paulo,"28 March, 2023",0,0,2
Piracicaba,Dra. Camila Nascimento,Contact Lens Exam,$,,Remote,São Paulo,229 - Icegrass,Optical Care,Corporate,True,3/27/2023 10:46:38 AM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
Uberlândia,Dr. Gabriel Costa,Examination,$,,Remote,Minas Gerais,121 - Kaido Crab Apple,Optical Care,Corporate,True,3/27/2023 2:48:22 PM,Uberlândia - Minas Gerais,"28 March, 2023",0,0,0
Maceió,Dra. Camila Nascimento,Examination,$,,Remote,Alagoas,80 - Menzies' Schiedea,Optical Care,Corporate,True,3/27/2023 4:09:34 PM,Maceió - Alagoas,"28 March, 2023",0,0,0
Piracicaba,Dra. Camila Nascimento,Examination,$,,Remote,São Paulo,2 - Tweedy's Fleabane,Optical Care,Corporate,True,3/27/2023 1:50:15 PM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
Piracicaba,Dra. Camila Nascimento,Examination,$,,Remote,São Paulo,2 - Tweedy's Fleabane,Optical Care,Corporate,True,3/27/2023 12:24:38 PM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
Natal,Dra. Andrea Oliveira,Examination,$,,Remote,Rio Grande do Norte,89 - Rosette Lichen,Optical Care,Corporate,True,3/27/2023 5:21:51 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,1
Campinas,Dra. Letícia Mendonça,Examination,$,,Onsite,São Paulo,208 - Manyfruit Cyanea,Optical Care,Corporate,True,3/27/2023 10:24:22 AM,Campinas - São Paulo,"28 March, 2023",0,0,1
Ribeirão Preto,Dra. Camila Silva,Contact Lens Exam,$,,Remote,São Paulo,78 - Gaudichaud's Syrrhopodon Moss,Optical Care,Corporate,True,3/27/2023 5:24:34 PM,Ribeirão Preto - São Paulo,"28 March, 2023",0,0,1
Goiânia,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Goiás,139 - Morro Manzanita,Optical Care,Corporate,True,3/26/2023 2:41:32 PM,Goiânia - Goiás,"28 March, 2023",0,0,0
Florianópolis,Dr. Tiago Martins,Contact Lens Exam,$,,Remote,Santa Catarina,117 - Meadow Garlic,Optical Care,Corporate,True,3/27/2023 9:16:25 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,0,0
Rio de Janeiro,Dr. Michael Araujo,Contact Lens Exam,$,,Remote,Rio de Janeiro,90 - Sweet Mountain Grape,Optical Care,Corporate,True,3/27/2023 5:38:11 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,0,0
Belém,Dra. Camila Silva,Examination,$,,Remote,Pará,163 - California Eryngo,Optical Care,Corporate,True,3/28/2023 5:28:40 PM,Belém - Pará,"28 March, 2023",0,0,1
Itajubá,Dr. Leandro Menezes,Examination,$,,Remote,Minas Gerais,197 - Honeyherb,Optical Care,Corporate,True,3/27/2023 7:45:58 PM,Itajubá - Minas Gerais,"28 March, 2023",0,0,2
São Paulo,Dr. Marcelo Ferreira,Examination Recheck,$,,Remote,São Paulo,28 - Tenangle Pipewort,Eye You Care,Franchise,True,3/27/2023 9:53:48 AM,São Paulo - São Paulo,"28 March, 2023",0,0,0
Florianópolis,Dra. Camila Nascimento,Examination,$,,Remote,Santa Catarina,86 - Blepharizonia,Optical Care,Corporate,True,3/27/2023 2:41:16 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,0,0
Teresina,Dr. Gustavo Souza,Examination,$,,Remote,Piauí,116 - Wiggins' Swallow-wort,Optical Care,Corporate,True,3/26/2023 3:45:37 PM,Teresina - Piauí,"28 March, 2023",0,0,0
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,260 - Western Brackenfern,Optical Care,Corporate,True,3/27/2023 12:13:21 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Uberaba,Dr. Gabriel Costa,Examination,$,,Remote,Minas Gerais,195 - Seaside Tansy,Optical Care,Corporate,True,3/27/2023 6:01:59 PM,Uberaba - Minas Gerais,"28 March, 2023",0,0,0
